"bpmag-Gmag","bpmag-rpmag","bpmag-Jmag","bpmag-Hmag","bpmag-Kmag","Gmag-rpmag","Gmag-Jmag","Gmag-Hmag","Gmag-Kmag","rpmag-Jmag","rpmag-Hmag","rpmag-Kmag","Jmag-Hmag","Jmag-Kmag","Hmag-Kmag","class"
2.4129,4.4768,9.2246,10.5116,11.2136,2.0639,6.8116,8.0986,8.8006,4.7477,6.0347,6.7367,1.287,1.989,0.702,"E"
1.973,3.8503,8.6203,10.6173,11.4673,1.8773,6.6473,8.6443,9.4943,4.7701,6.7671,7.6171,1.997,2.847,0.85,"E"
3.2434,4.8182,9.2315,10.5105,11.2795,1.5748,5.9881,7.2671,8.0361,4.4133,5.6923,6.4613,1.279,2.048,0.769,"E"
2.8987,4.9058,7.8326,9.9806,11.3596,2.0071,4.9339,7.0819,8.4609,2.9268,5.0748,6.4538,2.148,3.527,1.379,"E"
3.4264,5.1058,8.2304,9.2644,9.8304,1.6794,4.804,5.838,6.404,3.1246,4.1586,4.7246,1.034,1.6,0.566,"E"
3.2947,5.1778,8.7635,10.1745,10.9595,1.8831,5.4688,6.8798,7.6648,3.5857,4.9967,5.7817,1.411,2.196,0.785,"E"
3.4153,5.1582,8.9217,10.0557,10.6787,1.7429,5.5065,6.6405,7.2635,3.7636,4.8976,5.5206,1.134,1.757,0.623,"E"
3.5455,5.1419,9.4835,10.6215,11.2655,1.5963,5.9379,7.0759,7.7199,4.3416,5.4796,6.1236,1.138,1.782,0.644,"E"
3.0574,4.8592,7.942,9.144,9.729,1.8018,4.8846,6.0866,6.6716,3.0829,4.2849,4.8699,1.202,1.787,0.585,"E"
3.545,5.2577,8.7101,10.0801,10.6771,1.7127,5.165,6.535,7.132,3.4524,4.8224,5.4194,1.37,1.967,0.597,"E"
3.4569,5.2525,9.5545,10.7135,11.3385,1.7956,6.0976,7.2566,7.8816,4.3021,5.4611,6.0861,1.159,1.784,0.625,"E"
2.98,4.8126,9.2431,10.4581,11.1321,1.8325,6.2631,7.4781,8.1521,4.4306,5.6456,6.3196,1.215,1.889,0.674,"E"
3.0478,4.727,8.4871,9.5491,10.1981,1.6792,5.4393,6.5013,7.1503,3.7601,4.8221,5.4711,1.062,1.711,0.649,"E"
3.0263,4.9918,8.5485,9.5305,10.1285,1.9655,5.5222,6.5042,7.1022,3.5567,4.5387,5.1367,0.982,1.58,0.598,"E"
2.6017,4.2356,8.115,9.743,10.437,1.6339,5.5133,7.1413,7.8353,3.8794,5.5074,6.2014,1.628,2.322,0.694,"E"
3.4875,5.2221,8.6989,9.7309,10.4139,1.7346,5.2114,6.2434,6.9264,3.4768,4.5088,5.1918,1.032,1.715,0.683,"E"
3.3996,5.0401,8.5221,9.6191,10.1761,1.6405,5.1225,6.2195,6.7765,3.482,4.579,5.136,1.097,1.654,0.557,"E"
2.8446,4.798,8.4579,9.7689,10.5019,1.9534,5.6133,6.9243,7.6573,3.6599,4.9709,5.7039,1.311,2.044,0.733,"E"
3.6757,5.3124,8.7623,9.9023,10.4393,1.6367,5.0866,6.2266,6.7636,3.4499,4.5899,5.1269,1.14,1.677,0.537,"E"
2.9554,4.474,7.1507,8.1847,8.8087,1.5186,4.1953,5.2293,5.8533,2.6767,3.7107,4.3347,1.034,1.658,0.624,"E"
2.2498,4.2642,9.3278,10.7058,11.4618,2.0143,7.078,8.456,9.212,5.0636,6.4416,7.1976,1.378,2.134,0.756,"E"
3.4235,5.1009,8.799,10.335,10.929,1.6774,5.3755,6.9115,7.5055,3.6981,5.2341,5.8281,1.536,2.13,0.594,"E"
2.8525,4.4317,8.0036,9.4946,10.0886,1.5791,5.151,6.642,7.236,3.5719,5.0629,5.6569,1.491,2.085,0.594,"E"
2.3459,4.0258,7.5931,8.8711,9.4631,1.68,5.2472,6.5252,7.1172,3.5673,4.8453,5.4373,1.278,1.87,0.592,"E"
2.7123,4.6771,9.5042,11.1702,12.0782,1.9649,6.792,8.458,9.366,4.8271,6.4931,7.4011,1.666,2.574,0.908,"E"
3.7442,5.5944,9.6567,10.8637,11.5477,1.8502,5.9125,7.1195,7.8035,4.0623,5.2693,5.9533,1.207,1.891,0.684,"E"
3.8494,5.6473,9.6256,10.8426,11.5876,1.7979,5.7762,6.9932,7.7382,3.9783,5.1953,5.9403,1.217,1.962,0.745,"E"
2.7854,4.3497,7.6806,9.1046,9.5926,1.5643,4.8952,6.3192,6.8072,3.3309,4.7549,5.2429,1.424,1.912,0.488,"E"
3.2738,5.3721,8.9398,9.9508,10.5128,2.0983,5.666,6.677,7.239,3.5677,4.5787,5.1407,1.011,1.573,0.562,"E"
1.977,3.3569,5.9682,7.0972,7.4912,1.3799,3.9912,5.1202,5.5142,2.6113,3.7403,4.1343,1.129,1.523,0.394,"E"
3.9033,5.7476,10.6398,12.1458,12.9308,1.8443,6.7366,8.2426,9.0276,4.8923,6.3983,7.1833,1.506,2.291,0.785,"E"
3.9507,5.75,9.8218,11.2328,11.9908,1.7993,5.8711,7.2821,8.0401,4.0718,5.4828,6.2408,1.411,2.169,0.758,"E"
1.6517,2.9276,5.2798,6.2938,6.6248,1.2759,3.6281,4.6421,4.9731,2.3522,3.3662,3.6972,1.014,1.345,0.331,"E"
2.7197,4.4109,8.0499,9.2349,9.9819,1.6912,5.3302,6.5152,7.2622,3.639,4.824,5.571,1.185,1.932,0.747,"E"
2.4526,3.9114,6.9152,8.1762,8.6332,1.4588,4.4626,5.7236,6.1806,3.0038,4.2648,4.7218,1.261,1.718,0.457,"E"
3.4508,5.0824,8.2882,9.4392,9.9002,1.6316,4.8375,5.9885,6.4495,3.2058,4.3568,4.8178,1.151,1.612,0.461,"E"
4.1337,6.0298,11.108,12.568,13.42,1.8961,6.9743,8.4343,9.2863,5.0782,6.5382,7.3902,1.46,2.312,0.852,"E"
1.6277,3.2247,6.2025,7.3645,7.7985,1.597,4.5747,5.7367,6.1707,2.9777,4.1397,4.5737,1.162,1.596,0.434,"E"
2.3836,3.9586,7.3161,8.6661,9.2261,1.5749,4.9325,6.2825,6.8425,3.3575,4.7075,5.2675,1.35,1.91,0.56,"E"
3.3519,5.1662,8.6326,9.8686,10.4936,1.8143,5.2806,6.5166,7.1416,3.4663,4.7023,5.3273,1.236,1.861,0.625,"E"
2.3065,3.8662,7.7048,9.3618,10.3558,1.5596,5.3982,7.0552,8.0492,3.8386,5.4956,6.4896,1.657,2.651,0.994,"E"
3.5859,5.2164,8.1074,9.3534,10.0144,1.6305,4.5215,5.7675,6.4285,2.891,4.137,4.798,1.246,1.907,0.661,"E"
3.0614,5.1176,9.1745,10.6725,11.5745,2.0562,6.1131,7.6111,8.5131,4.0569,5.5549,6.4569,1.498,2.4,0.902,"E"
2.5847,4.5928,10.2651,11.6491,12.4881,2.0081,7.6804,9.0644,9.9034,5.6723,7.0563,7.8953,1.384,2.223,0.839,"E"
3.1159,4.9415,8.4372,9.5992,10.2162,1.8256,5.3213,6.4833,7.1003,3.4957,4.6577,5.2747,1.162,1.779,0.617,"E"
2.8242,4.5906,8.1508,9.1778,9.8018,1.7664,5.3267,6.3537,6.9777,3.5603,4.5873,5.2113,1.027,1.651,0.624,"E"
3.5564,5.2199,7.8367,8.9057,9.5527,1.6635,4.2803,5.3493,5.9963,2.6168,3.6858,4.3328,1.069,1.716,0.647,"E"
2.8256,4.4019,7.7056,9.0766,9.7176,1.5763,4.8799,6.2509,6.8919,3.3036,4.6746,5.3156,1.371,2.012,0.641,"E"
2.2014,3.5894,6.3151,7.5241,7.9771,1.388,4.1137,5.3227,5.7757,2.7257,3.9347,4.3877,1.209,1.662,0.453,"E"
3.2536,5.2498,10.1138,11.7058,12.5438,1.9962,6.8602,8.4522,9.2902,4.864,6.456,7.294,1.592,2.43,0.838,"E"
2.9765,4.7346,7.9102,8.8152,9.3482,1.7581,4.9337,5.8387,6.3717,3.1756,4.0806,4.6136,0.905,1.438,0.533,"E"
3.1809,4.7456,7.3575,8.3965,8.9285,1.5647,4.1766,5.2156,5.7476,2.6118,3.6508,4.1828,1.039,1.571,0.532,"E"
4.2434,6.0015,9.8961,11.0901,11.6601,1.7581,5.6527,6.8467,7.4167,3.8946,5.0886,5.6586,1.194,1.764,0.57,"E"
3.0718,4.8437,8.5712,9.6872,10.3912,1.7719,5.4994,6.6154,7.3194,3.7275,4.8435,5.5475,1.116,1.82,0.704,"E"
2.5969,4.4224,8.9627,10.3377,11.1527,1.8255,6.3658,7.7408,8.5558,4.5403,5.9153,6.7303,1.375,2.19,0.815,"E"
1.9782,3.3422,6.0279,7.1419,7.5449,1.364,4.0497,5.1637,5.5667,2.6858,3.7998,4.2028,1.114,1.517,0.403,"E"
2.2994,4.1177,8.0911,9.4191,10.1741,1.8183,5.7917,7.1197,7.8747,3.9734,5.3014,6.0564,1.328,2.083,0.755,"E"
3.9043,5.7244,9.9378,11.1948,11.9858,1.82,6.0334,7.2904,8.0814,4.2134,5.4704,6.2614,1.257,2.048,0.791,"E"
2.3284,3.8245,5.8633,6.9533,7.5303,1.496,3.5348,4.6248,5.2018,2.0388,3.1288,3.7058,1.09,1.667,0.577,"E"
3.7331,5.5762,9.4683,10.7253,11.3673,1.8432,5.7353,6.9923,7.6343,3.8921,5.1491,5.7911,1.257,1.899,0.642,"E"
2.8177,4.3204,6.754,7.858,8.477,1.5027,3.9363,5.0403,5.6593,2.4335,3.5375,4.1565,1.104,1.723,0.619,"E"
2.6651,4.484,9.2002,10.8572,11.8842,1.8189,6.5351,8.1921,9.2191,4.7162,6.3732,7.4002,1.657,2.684,1.027,"E"
1.7359,3.0154,5.3923,6.3003,6.6683,1.2795,3.6564,4.5644,4.9324,2.3769,3.2849,3.6529,0.908,1.276,0.368,"E"
3.248,4.9593,8.4055,9.5905,10.2055,1.7113,5.1574,6.3424,6.9574,3.4461,4.6311,5.2461,1.185,1.8,0.615,"E"
3.2852,5.3875,9.5687,11.3867,12.4227,2.1022,6.2835,8.1015,9.1375,4.1812,5.9992,7.0352,1.818,2.854,1.036,"E"
2.3356,3.6731,5.8687,6.9297,7.4927,1.3375,3.533,4.594,5.157,2.1955,3.2565,3.8195,1.061,1.624,0.563,"E"
3.4839,5.2224,8.3527,9.6037,10.2577,1.7385,4.8687,6.1197,6.7737,3.1303,4.3813,5.0353,1.251,1.905,0.654,"E"
2.2676,3.7037,5.8617,6.9167,7.3737,1.4361,3.5941,4.6491,5.1061,2.158,3.213,3.67,1.055,1.512,0.457,"E"
3.0056,4.693,8.5522,10.1962,10.7972,1.6874,5.5467,7.1907,7.7917,3.8593,5.5033,6.1043,1.644,2.245,0.601,"E"
1.7317,3.0248,5.4233,6.4163,6.7623,1.2931,3.6916,4.6846,5.0306,2.3986,3.3916,3.7376,0.993,1.339,0.346,"E"
4.0258,5.8814,10.1295,11.5865,12.3795,1.8556,6.1037,7.5607,8.3537,4.2481,5.7051,6.4981,1.457,2.25,0.793,"E"
3.0624,4.6462,7.6775,8.6325,9.1155,1.5837,4.6151,5.5701,6.0531,3.0314,3.9864,4.4694,0.955,1.438,0.483,"E"
1.9897,3.3429,5.9772,7.0972,7.5162,1.3532,3.9875,5.1075,5.5265,2.6343,3.7543,4.1733,1.12,1.539,0.419,"E"
3.2486,4.8118,8.2048,9.6528,10.2558,1.5632,4.9562,6.4042,7.0072,3.393,4.841,5.444,1.448,2.051,0.603,"E"
2.4382,3.8854,6.9569,8.2369,8.6909,1.4473,4.5187,5.7987,6.2527,3.0714,4.3514,4.8054,1.28,1.734,0.454,"E"
3.067,4.9206,8.9252,10.0082,10.6762,1.8535,5.8582,6.9412,7.6092,4.0047,5.0877,5.7557,1.083,1.751,0.668,"E"
2.7243,4.5705,8.0739,9.6369,10.4409,1.8462,5.3496,6.9126,7.7166,3.5034,5.0664,5.8704,1.563,2.367,0.804,"E"
3.169,4.714,7.3945,8.4955,9.1035,1.545,4.2254,5.3264,5.9344,2.6805,3.7815,4.3895,1.101,1.709,0.608,"E"
2.3344,3.7848,6.6646,7.9476,8.4576,1.4504,4.3303,5.6133,6.1233,2.8799,4.1629,4.6729,1.283,1.793,0.51,"E"
3.586,5.5687,10.2464,11.9404,12.8144,1.9827,6.6605,8.3545,9.2285,4.6778,6.3718,7.2458,1.694,2.568,0.874,"E"
3.5874,5.4964,10.2653,11.5813,12.2903,1.9089,6.6779,7.9939,8.7029,4.7689,6.0849,6.7939,1.316,2.025,0.709,"E"
3.4309,5.2768,8.5074,9.8214,10.5974,1.8459,5.0765,6.3905,7.1665,3.2306,4.5446,5.3206,1.314,2.09,0.776,"E"
4.1094,5.9928,10.2493,11.8523,12.7133,1.8834,6.1399,7.7429,8.6039,4.2565,5.8595,6.7205,1.603,2.464,0.861,"E"
3.7958,5.5838,9.2944,10.6044,11.2324,1.788,5.4987,6.8087,7.4367,3.7107,5.0207,5.6487,1.31,1.938,0.628,"E"
2.9996,4.8792,9.2993,10.8533,11.7743,1.8796,6.2997,7.8537,8.7747,4.4201,5.9741,6.8951,1.554,2.475,0.921,"E"
1.8508,3.1839,5.6974,6.7474,7.1614,1.333,3.8466,4.8966,5.3106,2.5136,3.5636,3.9776,1.05,1.464,0.414,"E"
3.0777,4.6736,6.6251,7.7521,8.4111,1.5959,3.5474,4.6744,5.3334,1.9515,3.0785,3.7375,1.127,1.786,0.659,"E"
3.8278,5.6948,9.5838,10.9068,11.6388,1.867,5.756,7.079,7.811,3.889,5.212,5.944,1.323,2.055,0.732,"E"
2.9482,5.0699,7.9184,9.7084,10.8914,2.1217,4.9702,6.7602,7.9432,2.8486,4.6386,5.8216,1.79,2.973,1.183,"E"
2.6023,4.5927,9.0551,10.9731,12.0351,1.9904,6.4528,8.3708,9.4328,4.4624,6.3804,7.4424,1.918,2.98,1.062,"E"
3.7572,5.5513,10.084,11.429,12.177,1.7941,6.3268,7.6718,8.4198,4.5327,5.8777,6.6257,1.345,2.093,0.748,"E"
2.753,4.4362,7.1394,8.1134,8.6474,1.6832,4.3864,5.3604,5.8944,2.7032,3.6772,4.2112,0.974,1.508,0.534,"E"
2.4078,4.2705,7.2849,8.8999,10.1289,1.8626,4.8771,6.4921,7.7211,3.0145,4.6295,5.8585,1.615,2.844,1.229,"E"
2.0431,3.4018,5.1324,6.0594,6.5024,1.3586,3.0893,4.0163,4.4593,1.7307,2.6577,3.1007,0.927,1.37,0.443,"E"
3.1143,4.8821,9.1561,10.4091,11.0461,1.7677,6.0417,7.2947,7.9317,4.274,5.527,6.164,1.253,1.89,0.637,"E"
2.5983,4.4922,8.989,10.352,11.095,1.8939,6.3907,7.7537,8.4967,4.4968,5.8598,6.6028,1.363,2.106,0.743,"E"
2.5604,4.0869,7.1599,8.4419,8.9359,1.5265,4.5995,5.8815,6.3755,3.073,4.355,4.849,1.282,1.776,0.494,"E"
2.5805,4.3435,9.4707,10.8847,11.0947,1.763,6.8901,8.3041,8.5141,5.1271,6.5411,6.7511,1.414,1.624,0.21,"E"
3.2431,4.8879,8.1281,9.1281,9.7041,1.6448,4.885,5.885,6.461,3.2401,4.2401,4.8161,1,1.576,0.576,"E"
3.8554,5.591,9.0987,10.2507,10.8467,1.7356,5.2433,6.3953,6.9913,3.5077,4.6597,5.2557,1.152,1.748,0.596,"E"
4.4347,6.1594,9.8219,11.1959,11.8119,1.7246,5.3871,6.7611,7.3771,3.6625,5.0365,5.6525,1.374,1.99,0.616,"E"
3.9685,5.7361,9.523,10.963,11.761,1.7676,5.5545,6.9945,7.7925,3.7869,5.2269,6.0249,1.44,2.238,0.798,"E"
2.8938,4.7487,8.7533,9.7873,10.3543,1.8549,5.8595,6.8935,7.4605,4.0046,5.0386,5.6056,1.034,1.601,0.567,"E"
2.8092,4.6013,8.0091,8.992,9.5111,1.7922,5.1999,6.1829,6.7019,3.4077,4.3907,4.9097,0.983,1.502,0.519,"E"
2.1107,3.4955,6.1614,7.4084,7.8564,1.3848,4.0507,5.2977,5.7457,2.6659,3.9129,4.3609,1.247,1.695,0.448,"E"
3.1186,4.756,8.0678,9.2728,9.7508,1.6374,4.9492,6.1542,6.6322,3.3119,4.5169,4.9949,1.205,1.683,0.478,"E"
2.7234,4.546,8.1414,9.1544,9.7484,1.8225,5.418,6.431,7.025,3.5955,4.6085,5.2025,1.013,1.607,0.594,"E"
3.9606,5.8634,10.0989,11.1979,11.8449,1.9028,6.1382,7.2372,7.8842,4.2355,5.3345,5.9815,1.099,1.746,0.647,"E"
3.1992,5.1308,9.3256,10.6436,11.2816,1.9316,6.1264,7.4444,8.0824,4.1948,5.5128,6.1508,1.318,1.956,0.638,"E"
3.763,5.6952,10.715,12.192,12.931,1.9322,6.9519,8.4289,9.1679,5.0198,6.4968,7.2358,1.477,2.216,0.739,"E"
2.7487,4.6042,8.3,9.616,10.278,1.8555,5.5513,6.8673,7.5293,3.6958,5.0118,5.6738,1.316,1.978,0.662,"E"
3.2194,4.8994,8.3979,9.4279,9.8499,1.6801,5.1785,6.2085,6.6305,3.4985,4.5285,4.9505,1.03,1.452,0.422,"E"
3.3298,5.3495,9.002,10.141,10.893,2.0198,5.6722,6.8112,7.5632,3.6525,4.7915,5.5435,1.139,1.891,0.752,"E"
3.1202,4.7479,8.1374,9.3114,9.8374,1.6276,5.0172,6.1912,6.7172,3.3896,4.5636,5.0896,1.174,1.7,0.526,"E"
3.3701,4.921,8.0522,9.1892,9.8572,1.5509,4.6821,5.8191,6.4871,3.1312,4.2682,4.9362,1.137,1.805,0.668,"E"
1.7539,3.0528,5.4065,6.3975,6.7675,1.299,3.6526,4.6436,5.0136,2.3536,3.3446,3.7146,0.991,1.361,0.37,"E"
1.6768,3.3401,7.0308,8.6198,9.2218,1.6632,5.3539,6.9429,7.5449,3.6907,5.2797,5.8817,1.589,2.191,0.602,"E"
3.7535,5.6739,10.0484,11.2604,11.9154,1.9203,6.2948,7.5068,8.1618,4.3745,5.5865,6.2415,1.212,1.867,0.655,"E"
2.8913,4.4271,6.696,7.926,8.727,1.5358,3.8048,5.0348,5.8358,2.269,3.499,4.3,1.23,2.031,0.801,"E"
2.3219,4.0712,7.6752,8.6862,9.1432,1.7493,5.3533,6.3643,6.8213,3.604,4.615,5.072,1.011,1.468,0.457,"E"
2.2032,3.916,6.82,7.787,8.314,1.7128,4.6167,5.5837,6.1107,2.9039,3.8709,4.3979,0.967,1.494,0.527,"E"
2.2824,4.1308,8.4593,9.6793,10.4823,1.8483,6.1769,7.3969,8.1999,4.3286,5.5486,6.3516,1.22,2.023,0.803,"E"
3.5854,5.3082,8.3561,9.4461,10.0571,1.7228,4.7707,5.8607,6.4717,3.0479,4.1379,4.7489,1.09,1.701,0.611,"E"
3.6188,5.4815,8.4253,9.5443,10.1613,1.8627,4.8065,5.9255,6.5425,2.9438,4.0628,4.6798,1.119,1.736,0.617,"E"
2.9202,4.707,8.5825,9.6635,10.4995,1.7867,5.6622,6.7432,7.5792,3.8755,4.9565,5.7925,1.081,1.917,0.836,"E"
2.2836,3.7712,6.7449,7.9799,8.4489,1.4876,4.4613,5.6963,6.1653,2.9737,4.2087,4.6777,1.235,1.704,0.469,"E"
2.8412,4.4297,8.8053,10.1363,11.0133,1.5886,5.9642,7.2952,8.1722,4.3756,5.7066,6.5836,1.331,2.208,0.877,"E"
3.6109,5.4903,9.5125,10.9845,11.8305,1.8794,5.9016,7.3736,8.2196,4.0223,5.4943,6.3403,1.472,2.318,0.846,"E"
2.4982,4.4785,7.3855,9.0295,10.0285,1.9802,4.8873,6.5313,7.5303,2.9071,4.5511,5.5501,1.644,2.643,0.999,"E"
2.9512,4.8629,8.0475,9.1265,9.8555,1.9118,5.0963,6.1753,6.9043,3.1846,4.2636,4.9926,1.079,1.808,0.729,"E"
3.214,4.7597,7.6171,8.8971,9.5621,1.5457,4.4031,5.6831,6.3481,2.8573,4.1373,4.8023,1.28,1.945,0.665,"E"
2.1463,4.1884,8.348,9.715,10.437,2.042,6.2017,7.5687,8.2907,4.1597,5.5267,6.2487,1.367,2.089,0.722,"E"
2.9174,4.8869,8.1035,9.1425,9.6765,1.9695,5.1861,6.2251,6.7591,3.2166,4.2556,4.7896,1.039,1.573,0.534,"E"
1.8121,3.1193,5.5228,6.5458,6.8978,1.3072,3.7106,4.7336,5.0856,2.4034,3.4264,3.7784,1.023,1.375,0.352,"E"
2.9529,4.4762,7.6806,9.0336,9.5626,1.5233,4.7278,6.0808,6.6098,3.2045,4.5575,5.0865,1.353,1.882,0.529,"E"
1.9526,3.3789,6.0918,7.2478,7.7438,1.4263,4.1392,5.2952,5.7912,2.7129,3.8689,4.3649,1.156,1.652,0.496,"E"
2.4457,4.2973,8.4165,9.6135,10.2335,1.8517,5.9709,7.1679,7.7879,4.1192,5.3162,5.9362,1.197,1.817,0.62,"E"
2.2251,3.6574,6.5034,7.7254,8.1424,1.4323,4.2783,5.5003,5.9173,2.846,4.068,4.485,1.222,1.639,0.417,"E"
2.4797,4.58,9.16,11.027,12.066,2.1003,6.6802,8.5472,9.5862,4.5799,6.4469,7.4859,1.867,2.906,1.039,"E"
3.0237,4.6145,8.2793,9.7453,10.3573,1.5908,5.2556,6.7216,7.3336,3.6649,5.1309,5.7429,1.466,2.078,0.612,"E"
4.059,5.9368,10.7722,12.2692,13.1352,1.8778,6.7132,8.2102,9.0762,4.8354,6.3324,7.1984,1.497,2.363,0.866,"E"
3.2358,5.0738,9.0571,10.3111,11.1121,1.838,5.8213,7.0753,7.8763,3.9834,5.2374,6.0384,1.254,2.055,0.801,"E"
2.8597,4.682,7.7907,8.7237,9.2047,1.8222,4.9309,5.8639,6.3449,3.1087,4.0417,4.5227,0.933,1.414,0.481,"E"
3.4829,5.2879,8.348,9.673,10.237,1.8049,4.8651,6.1901,6.7541,3.0601,4.3851,4.9491,1.325,1.889,0.564,"E"
2.4534,4.4233,7.8935,8.9745,9.4155,1.9699,5.4402,6.5212,6.9622,3.4703,4.5513,4.9923,1.081,1.522,0.441,"E"
3.6676,5.3946,9.2336,10.2806,10.9066,1.7271,5.5661,6.6131,7.2391,3.839,4.886,5.512,1.047,1.673,0.626,"E"
4.7888,7.0546,12.2803,14.0293,14.7783,2.2658,7.4915,9.2405,9.9895,5.2257,6.9747,7.7237,1.749,2.498,0.749,"E"
3.2576,4.9532,9.1914,10.2654,10.8034,1.6957,5.9338,7.0078,7.5458,4.2381,5.3121,5.8501,1.074,1.612,0.538,"E"
3.3503,5.1386,8.81,9.905,10.42,1.7883,5.4597,6.5547,7.0697,3.6715,4.7665,5.2815,1.095,1.61,0.515,"E"
3.6788,5.3635,8.6543,9.9103,10.6623,1.6847,4.9755,6.2315,6.9835,3.2908,4.5468,5.2988,1.256,2.008,0.752,"E"
3.5875,5.365,9.0239,10.1889,10.8519,1.7775,5.4364,6.6014,7.2644,3.6589,4.8239,5.4869,1.165,1.828,0.663,"E"
3.4816,5.0789,8.6795,10.2685,10.8725,1.5974,5.1979,6.7869,7.3909,3.6006,5.1896,5.7936,1.589,2.193,0.604,"E"
3.828,5.6826,9.5208,10.7848,11.4928,1.8546,5.6928,6.9568,7.6648,3.8383,5.1023,5.8103,1.264,1.972,0.708,"E"
1.8718,3.5588,7.0716,8.4826,9.0696,1.6869,5.1998,6.6108,7.1978,3.5129,4.9239,5.5109,1.411,1.998,0.587,"E"
4.0526,5.7104,9.5648,11.2268,11.8578,1.6578,5.5122,7.1742,7.8052,3.8543,5.5163,6.1473,1.662,2.293,0.631,"E"
4.2059,6.1677,10.5643,11.8713,12.5573,1.9618,6.3584,7.6654,8.3514,4.3966,5.7036,6.3896,1.307,1.993,0.686,"E"
2.6403,4.5621,8.4537,9.8817,10.6617,1.9218,5.8134,7.2414,8.0214,3.8916,5.3196,6.0996,1.428,2.208,0.78,"E"
3.416,5.4025,9.2901,10.7261,11.5771,1.9865,5.8741,7.3101,8.1611,3.8877,5.3237,6.1747,1.436,2.287,0.851,"E"
2.3183,3.8087,5.7517,6.7567,7.2107,1.4904,3.4335,4.4385,4.8925,1.943,2.948,3.402,1.005,1.459,0.454,"E"
3.2614,5.1005,10.0092,11.2892,12.1002,1.8392,6.7478,8.0278,8.8388,4.9087,6.1887,6.9997,1.28,2.091,0.811,"E"
1.8488,3.4574,6.5144,7.7824,8.2804,1.6087,4.6656,5.9336,6.4316,3.0569,4.3249,4.8229,1.268,1.766,0.498,"E"
2.7555,4.462,8.8123,10.0553,10.6783,1.7065,6.0568,7.2998,7.9228,4.3503,5.5933,6.2163,1.243,1.866,0.623,"E"
2.8393,4.8856,7.9654,9.0334,9.8204,2.0464,5.1262,6.1942,6.9812,3.0798,4.1478,4.9348,1.068,1.855,0.787,"E"
2.876,4.5821,8.7742,10.3182,11.2382,1.7061,5.8982,7.4422,8.3622,4.1921,5.7361,6.6561,1.544,2.464,0.92,"E"
2.8078,4.4864,8.0869,8.9639,9.4479,1.6786,5.2791,6.1561,6.6401,3.6005,4.4775,4.9615,0.877,1.361,0.484,"E"
3.0756,5.0151,8.4955,9.5495,10.1005,1.9395,5.42,6.474,7.025,3.4804,4.5344,5.0854,1.054,1.605,0.551,"E"
2.1876,3.7108,5.5101,6.4701,7.1391,1.5232,3.3225,4.2825,4.9515,1.7993,2.7593,3.4283,0.96,1.629,0.669,"E"
3.6877,5.4134,9.1201,10.2471,10.8751,1.7257,5.4323,6.5593,7.1873,3.7067,4.8337,5.4617,1.127,1.755,0.628,"E"
2.5008,4.037,7.1087,8.4657,8.9227,1.5362,4.608,5.965,6.422,3.0717,4.4287,4.8857,1.357,1.814,0.457,"E"
3.4256,5.242,8.7566,9.9786,10.5976,1.8163,5.331,6.553,7.172,3.5146,4.7366,5.3556,1.222,1.841,0.619,"E"
2.0049,4.0407,9.0784,10.4584,11.2834,2.0358,7.0735,8.4535,9.2785,5.0377,6.4177,7.2427,1.38,2.205,0.825,"E"
2.3849,4.204,8.3885,9.4855,10.1175,1.8192,6.0037,7.1007,7.7327,4.1845,5.2815,5.9135,1.097,1.729,0.632,"E"
3.4135,5.2165,9.6106,10.8146,11.5016,1.803,6.1971,7.4011,8.0881,4.3941,5.5981,6.2851,1.204,1.891,0.687,"E"
2.3493,3.9416,7.7369,9.2509,9.9349,1.5922,5.3875,6.9015,7.5855,3.7953,5.3093,5.9933,1.514,2.198,0.684,"E"
3.4965,5.1871,8.6701,9.7921,10.3041,1.6906,5.1736,6.2956,6.8076,3.483,4.605,5.117,1.122,1.634,0.512,"E"
2.6023,4.4181,7.6914,8.6244,9.1524,1.8158,5.0892,6.0222,6.5502,3.2733,4.2063,4.7343,0.933,1.461,0.528,"E"
1.9606,3.3162,5.9265,7.0145,7.3845,1.3555,3.9659,5.0539,5.4239,2.6103,3.6983,4.0683,1.088,1.458,0.37,"E"
2.6761,4.4223,8.7638,10.6498,11.4618,1.7462,6.0877,7.9737,8.7857,4.3415,6.2275,7.0395,1.886,2.698,0.812,"E"
3.5273,5.5233,9.2364,10.6234,11.2594,1.996,5.7091,7.0961,7.7321,3.7131,5.1001,5.7361,1.387,2.023,0.636,"E"
2.393,3.9113,6.6018,7.6048,8.1748,1.5183,4.2088,5.2118,5.7818,2.6904,3.6934,4.2634,1.003,1.573,0.57,"E"
2.3335,3.8549,6.84,8.17,8.677,1.5213,4.5064,5.8364,6.3434,2.9851,4.3151,4.8221,1.33,1.837,0.507,"E"
3.4143,5.2837,10.3186,11.8746,12.8736,1.8694,6.9043,8.4603,9.4593,5.0349,6.5909,7.5899,1.556,2.555,0.999,"E"
3.4909,5.1828,9.1864,10.2754,10.8654,1.6919,5.6955,6.7845,7.3745,4.0036,5.0926,5.6826,1.089,1.679,0.59,"E"
2.1851,3.7688,6.5385,7.8965,8.3415,1.5837,4.3533,5.7113,6.1563,2.7696,4.1276,4.5726,1.358,1.803,0.445,"E"
